AT,AP,AH,AFDP,GTEP,TIT,TAT,CDP
24.312,1012.6,65.541,5.4833,25.724,1092.2,550.15,12.192
24.086,1013.3,64.004,5.4432,25.502,1091.6,550.09,12.193
23.939,1013.7,60.34,5.4443,25.572,1092.0,549.76,12.186
23.564,1014.1,60.248,5.4357,25.578,1092.3,550.13,12.173
22.711,1014.1,66.893,5.4119,25.609,1092.0,550.28,12.13
22.129,1014.4,70.712,5.4137,25.592,1091.7,550.3,12.144
21.737,1014.8,71.869,5.3925,25.555,1091.8,550.35,12.177
21.347,1015.1,72.708,5.3288,25.194,1090.6,549.9,12.117
21.171,1015.6,70.944,5.4226,25.741,1093.6,549.54,12.239
21.589,1016.3,66.952,5.1575,24.162,1084.7,549.93,11.77
22.234,1016.8,58.443,6.5994,31.977,1099.7,532.31,13.752
23.315,1016.8,49.707,6.5331,31.491,1100.0,534.2,13.639
24.315,1016.9,44.108,6.5984,31.745,1100.0,533.47,13.67
24.873,1017.0,42.09,6.5567,31.42,1100.0,534.6,13.64
25.472,1017.0,40.568,6.606,31.68,1099.9,534.05,13.646
26.178,1016.7,38.986,6.6281,31.727,1100.0,534.25,13.618
26.493,1016.5,38.592,6.7282,32.237,1100.0,532.59,13.746
26.355,1016.3,37.988,6.4678,30.859,1100.1,537.07,13.437
25.681,1016.3,42.596,6.4593,30.647,1099.9,537.9,13.354
24.727,1016.5,48.392,6.6112,31.38,1100.0,535.07,13.622
24.0,1016.9,51.06,5.6091,26.096,1093.9,549.45,12.23
23.47,1017.5,52.445,5.5487,25.98,1093.8,550.28,12.198
23.093,1017.9,48.864,5.4853,25.831,1092.9,550.04,12.135
22.051,1017.9,50.388,5.3351,25.231,1090.0,549.81,12.13
20.3,1017.8,58.063,5.3182,25.332,1090.8,550.04,12.147
18.665,1017.8,64.554,5.3133,25.294,1091.0,550.16,12.201
17.624,1017.4,69.24,5.2863,25.146,1089.9,550.03,12.109
16.851,1017.1,71.252,5.2703,25.16,1090.1,550.04,12.141
16.363,1017.0,74.039,5.2758,25.083,1089.9,550.17,12.13
15.851,1016.9,74.563,5.2295,24.744,1088.8,550.02,12.011
16.488,1017.1,75.254,5.2309,24.48,1087.2,550.2,11.875
17.125,1016.9,73.422,4.2446,19.314,1055.8,550.03,10.425
17.195,1017.0,76.618,4.2754,19.387,1056.2,550.15,10.486
18.348,1017.1,81.265,4.6447,21.168,1065.8,549.98,10.922
21.055,1017.2,75.695,6.6291,31.121,1097.9,535.23,13.456
22.974,1017.4,67.182,6.5917,30.721,1099.9,537.32,13.391
24.483,1017.2,61.527,6.5686,30.545,1100.0,537.83,13.385
25.568,1016.9,56.331,6.5467,30.288,1099.9,538.76,13.296
26.519,1016.4,53.872,6.7447,30.853,1100.1,536.68,13.452
26.377,1016.0,53.885,6.7438,31.143,1100.0,536.02,13.491
26.48,1015.4,53.177,6.8152,31.423,1100.0,535.01,13.606
26.486,1015.0,51.73,6.754,31.037,1099.9,536.32,13.511
26.401,1014.7,49.803,6.8451,31.605,1100.0,534.65,13.573
25.92,1014.4,52.962,6.4034,29.653,1098.2,540.1,13.107
25.25,1014.0,57.207,4.569,20.146,1059.4,550.09,10.653
25.055,1013.8,55.568,5.6522,25.512,1091.5,549.99,12.122
25.023,1014.2,49.303,5.6587,25.588,1092.2,549.99,12.229
23.754,1014.2,53.438,4.7539,21.47,1066.9,549.78,10.935
22.112,1014.1,58.918,4.4816,20.215,1059.3,549.94,10.655
21.105,1013.9,60.979,4.4127,20.037,1058.4,549.83,10.641
20.339,1013.5,63.574,4.9569,22.812,1075.1,549.8,11.375
20.027,1013.0,65.872,4.3908,19.809,1056.9,549.93,10.532
20.216,1012.4,68.605,4.3539,19.681,1056.1,550.07,10.426
19.863,1011.8,69.081,4.3589,19.691,1056.0,550.1,10.505
18.454,1011.4,69.957,4.3019,19.676,1056.1,550.07,10.432
17.016,1011.3,76.366,4.4841,20.559,1061.8,549.94,10.71
16.418,1011.3,79.221,5.2075,24.215,1079.1,547.3,11.784
17.669,1011.6,81.52,4.9493,22.503,1073.2,549.93,11.267
20.859,1011.9,80.694,6.6484,30.868,1097.5,536.33,13.345
23.188,1012.2,71.109,6.7504,31.115,1100.0,536.71,13.504
24.385,1012.2,63.885,6.7331,30.963,1100.0,537.14,13.465
25.453,1012.1,55.708,6.7104,30.76,1100.1,537.69,13.436
26.292,1012.0,49.698,6.8521,31.422,1099.8,535.42,13.561
27.302,1011.5,42.107,6.927,31.273,1099.8,535.84,13.515
28.038,1011.3,42.671,6.9779,31.614,1099.9,534.8,13.587
28.108,1011.1,43.899,6.9173,31.268,1100.0,536.08,13.525
27.987,1010.9,41.387,6.8924,31.424,1100.0,535.81,13.529
27.208,1010.9,47.118,6.2572,28.449,1098.4,544.93,12.791
25.516,1011.1,56.053,5.8634,26.373,1094.7,549.8,12.227
24.701,1011.8,60.113,5.8577,26.495,1095.8,549.67,12.28
23.858,1012.4,65.714,5.7545,25.794,1092.7,549.53,12.299
12.735,1025.1,74.627,2.6815,20.987,1022.1,523.43,10.708
14.738,1025.1,64.607,4.4529,35.598,1100.3,521.83,14.474
15.938,1025.0,60.534,4.4416,35.398,1100.2,522.36,14.39
17.283,1025.0,58.294,3.0259,23.586,1060.1,537.95,11.385
13.914,1025.7,82.263,4.0637,33.067,1099.8,530.31,13.903
13.915,1025.8,80.573,4.032,32.919,1100.0,530.8,13.828
13.306,1025.8,79.285,4.0484,33.196,1100.0,529.64,13.926
11.833,1026.0,82.092,3.1058,25.013,1087.9,549.36,12.099
10.746,1026.0,86.505,2.5233,19.814,1056.1,547.69,10.724
10.177,1025.8,88.744,2.4374,19.016,1049.3,546.52,10.451
9.568,1025.7,89.422,2.4316,18.919,1047.4,545.66,10.46
9.2052,1025.9,89.973,2.4249,19.022,1052.6,548.45,10.478
9.2874,1026.0,91.062,2.4424,19.048,1051.2,547.62,10.493
9.8121,1026.2,90.044,2.7855,22.293,1072.2,549.45,11.248
10.902,1026.8,88.906,4.1437,33.78,1099.7,527.47,14.051
13.509,1027.2,79.941,3.8635,30.905,1096.7,535.41,13.419
15.489,1027.4,74.015,4.0499,32.26,1100.1,532.68,13.746
16.389,1027.5,73.735,4.1024,32.594,1099.9,531.43,13.785
16.673,1027.3,68.071,4.1089,32.599,1100.0,531.47,13.81
17.456,1026.7,61.861,4.0576,32.248,1099.8,532.53,13.717
18.541,1026.5,57.832,4.0256,31.942,1099.8,533.65,13.667
18.707,1026.2,57.296,4.0715,32.383,1099.9,532.42,13.758
18.465,1025.8,61.346,3.4982,27.537,1095.5,545.93,12.604
18.084,1025.4,62.964,3.5684,28.1,1099.6,546.23,12.739
17.242,1025.8,63.535,3.4864,27.683,1100.0,547.64,12.709
16.055,1026.1,68.837,3.6229,28.965,1100.0,543.33,12.981
15.227,1026.2,74.84,3.8291,30.707,1100.0,537.65,13.385
14.857,1026.5,77.68,3.9354,31.581,1099.9,534.71,13.636
14.49,1026.5,78.207,3.3801,27.199,1098.6,548.2,12.602
13.083,1026.5,79.83,3.8228,31.295,1100.0,535.34,13.598
11.556,1026.3,85.614,4.1188,33.716,1100.0,527.38,14.112
10.916,1026.2,88.957,3.0563,24.737,1086.3,549.25,12.023
10.683,1026.3,89.907,3.0248,24.258,1085.2,550.14,11.909
10.293,1026.1,91.167,3.0006,24.454,1086.4,550.13,11.813
10.056,1025.9,91.698,2.4267,19.153,1046.5,544.38,10.386
9.7394,1025.7,92.143,2.4296,18.951,1046.6,545.23,10.318
9.4107,1025.7,93.268,2.4573,18.857,1045.6,544.56,10.37
9.0859,1025.8,94.732,3.0617,24.203,1085.4,549.27,11.87
9.87,1026.2,98.17,3.4491,27.605,1096.4,544.75,12.738
12.236,1026.4,97.063,4.3597,34.84,1100.2,524.13,14.272
15.117,1026.8,86.666,4.1068,32.419,1100.0,532.06,13.776
16.604,1026.8,79.179,4.1956,33.147,1099.9,529.83,13.923
17.673,1026.5,73.971,4.111,32.299,1100.0,532.59,13.758
18.673,1026.1,67.543,4.0216,31.471,1099.9,535.3,13.544
19.415,1025.6,64.236,4.0315,31.443,1100.0,535.29,13.561
19.729,1025.3,63.312,4.094,32.053,1099.9,533.51,13.659
19.424,1025.1,64.25,4.0927,32.148,1100.0,533.19,13.67
18.684,1025.2,67.961,3.4607,27.117,1092.9,545.66,12.458
17.625,1025.3,73.363,3.2078,25.151,1089.2,550.01,11.98
16.663,1025.3,77.256,3.1774,25.269,1090.2,550.19,12.058
15.696,1025.3,81.264,3.1138,24.814,1087.8,549.88,12.02
14.633,1025.4,84.367,3.1369,25.002,1089.2,550.01,12.065
13.6,1025.3,88.366,3.0955,24.543,1086.9,550.02,11.954
12.973,1025.0,91.565,3.0705,24.347,1085.8,550.0,11.947
12.619,1024.7,93.521,3.0842,24.461,1086.1,549.99,11.925
12.331,1024.5,94.409,3.1382,24.951,1088.7,549.99,12.055
11.958,1024.1,95.484,3.1598,24.86,1088.6,549.91,11.996
11.79,1023.5,96.433,2.7675,21.917,1070.5,549.6,11.168
11.82,1023.2,97.916,2.4745,19.007,1052.2,549.32,10.369
11.994,1023.1,98.1,3.0625,24.016,1082.6,549.79,11.705
12.071,1022.7,97.596,3.1206,24.963,1088.4,550.38,11.97
12.067,1022.5,97.275,3.1618,24.847,1088.1,549.98,11.976
12.475,1022.4,98.136,3.7061,29.593,1094.6,538.45,13.033
14.501,1022.6,97.72,4.1256,32.655,1099.9,531.78,13.744
17.02,1022.5,88.275,4.1067,32.267,1099.9,532.98,13.652
18.37,1022.1,82.782,4.149,32.519,1099.9,532.15,13.767
19.584,1021.8,80.189,4.0409,31.759,1100.1,534.89,13.581
20.634,1021.1,75.467,3.9527,31.054,1100.0,537.29,13.405
21.487,1020.5,70.095,4.0404,31.829,1099.9,534.98,13.551
21.997,1020.1,66.604,4.0057,31.77,1100.0,535.36,13.561
22.263,1019.8,67.395,4.0438,32.062,1100.0,534.26,13.586
22.289,1019.4,70.652,3.96,31.32,1099.1,536.35,13.433
20.819,1019.3,72.949,4.074,32.27,1100.1,533.52,13.645
18.95,1019.4,77.819,4.1209,33.103,1100.0,530.93,13.831
17.917,1019.3,80.665,3.9625,31.859,1099.9,534.59,13.586
16.882,1019.1,84.855,3.9532,31.841,1099.9,534.48,13.631
16.374,1018.9,86.585,3.9921,32.168,1099.8,533.31,13.702
15.512,1018.6,89.395,3.6462,29.214,1094.5,540.04,12.977
14.659,1018.1,91.155,3.1552,24.955,1087.2,550.28,11.934
13.918,1017.8,93.311,3.1315,24.909,1087.0,549.98,11.959
13.765,1017.6,94.92,3.1588,25.037,1087.6,550.13,12.002
13.59,1017.2,95.114,3.1386,24.899,1086.8,550.4,12.001
13.419,1017.0,94.328,3.0985,24.837,1086.5,549.88,11.969
13.432,1017.1,95.174,3.1507,24.93,1086.9,549.99,11.931
13.35,1016.9,94.582,3.1002,24.896,1086.6,550.14,11.856
13.224,1016.7,94.751,3.1398,25.215,1088.4,550.0,11.936
13.188,1016.8,95.497,3.6095,28.82,1097.7,543.26,12.911
14.909,1016.7,98.992,3.2567,25.92,1091.9,549.66,12.101
17.704,1016.8,98.019,4.0605,31.486,1099.4,536.07,13.467
19.663,1016.9,88.076,4.1747,32.356,1100.1,533.43,13.664
20.566,1016.7,77.851,4.1587,32.353,1100.0,533.43,13.7
21.44,1016.4,69.872,4.0975,31.548,1100.0,535.98,13.466
20.204,1015.7,83.783,3.3842,26.772,1094.8,549.17,12.409
19.484,1016.0,86.562,3.2218,25.251,1087.7,550.03,12.027
18.559,1016.1,85.86,3.1967,25.406,1088.6,550.1,12.016
17.668,1016.2,88.693,3.1886,25.406,1088.6,549.98,12.048
16.822,1016.4,89.151,3.8306,30.717,1099.2,538.17,13.324
16.053,1016.6,89.736,3.1544,25.106,1087.3,549.9,11.976
15.446,1016.7,91.962,3.1824,25.277,1088.5,550.07,12.032
15.081,1016.8,93.454,3.1515,25.227,1088.4,550.09,12.06
15.094,1016.9,96.428,3.2059,25.338,1088.8,550.09,12.029
14.903,1017.4,96.313,3.2199,25.324,1089.0,549.96,11.98
14.833,1017.5,97.122,3.176,25.184,1088.2,549.79,11.956
14.893,1017.7,96.814,3.2206,25.482,1089.7,549.62,12.109
15.339,1017.9,97.595,3.7903,30.157,1099.6,540.25,13.16
17.103,1018.3,99.611,3.8841,30.593,1099.9,539.22,13.3
20.094,1018.8,91.986,4.0747,31.57,1100.0,536.13,13.506
24.774,1018.8,69.222,4.0459,31.246,1100.1,537.32,13.443
24.914,1018.8,69.977,4.053,31.464,1100.0,536.7,13.423
24.962,1018.8,71.448,4.0383,31.44,1100.0,536.84,13.442
24.554,1018.6,73.656,3.6937,28.832,1096.6,543.39,12.815
24.003,1018.8,77.163,3.3729,25.97,1091.6,549.86,12.091
23.043,1019.1,81.5,3.3142,26.32,1093.4,550.0,12.176
21.81,1019.2,89.119,3.2119,25.28,1087.7,550.06,11.961
21.731,1019.1,93.103,3.2837,25.647,1089.7,550.06,12.115
22.073,1019.2,90.639,3.3042,25.882,1091.0,550.05,12.146
20.779,1019.3,92.118,3.2753,25.784,1090.6,550.06,12.102
19.584,1019.3,91.798,3.1862,25.245,1087.9,550.08,11.966
18.744,1019.2,92.807,3.1808,25.119,1087.4,550.1,12.001
17.868,1019.5,93.38,3.2461,25.524,1089.7,550.1,12.099
17.597,1019.4,95.76,3.2233,25.59,1090.0,550.08,11.997
17.314,1019.4,95.804,3.2232,25.375,1088.7,549.96,11.977
16.749,1019.8,95.531,3.1627,25.138,1087.6,549.9,12.007
16.531,1019.9,96.319,3.1525,24.986,1086.8,549.91,11.856
16.264,1019.9,95.933,3.1965,25.245,1088.4,549.75,12.006
16.292,1020.4,97.13,4.0719,32.371,1100.0,533.12,13.688
17.546,1020.8,99.779,3.6506,28.888,1099.8,544.51,12.88
19.489,1021.0,97.204,4.0169,31.714,1099.9,535.4,13.527
20.721,1021.3,91.883,4.0304,31.61,1100.0,535.87,13.527
21.635,1021.4,86.914,4.0997,31.983,1100.1,534.63,13.6
22.839,1021.0,81.567,3.9866,31.196,1099.9,537.21,13.447
23.708,1020.6,76.961,3.7316,29.059,1099.8,544.41,12.97
23.832,1020.3,77.151,3.3848,26.24,1091.4,548.93,12.298
22.571,1020.1,82.987,3.3381,25.77,1091.5,550.17,12.177
20.972,1020.1,86.93,3.3093,25.66,1091.0,549.93,12.083
19.892,1020.7,87.445,3.2277,25.467,1090.3,549.7,12.104
18.911,1021.1,90.089,3.224,25.482,1090.6,549.47,12.068
18.216,1021.4,92.647,4.0496,32.069,1099.9,533.63,13.646
18.061,1021.6,94.523,3.9586,31.367,1100.1,535.91,13.554
18.019,1021.8,94.212,3.2735,25.77,1090.6,549.59,12.223
17.874,1021.7,95.152,3.2946,25.844,1092.2,550.28,12.203
17.841,1021.5,95.713,3.2137,25.155,1088.5,550.09,12.052
17.84,1021.4,94.147,3.179,25.027,1087.8,549.97,11.976
17.783,1021.6,93.682,3.043,23.851,1080.7,549.75,11.67
17.948,1021.3,91.649,2.4951,19.477,1054.8,549.8,10.48
17.95,1021.2,92.144,2.4897,19.416,1054.7,550.22,10.473
17.941,1021.3,93.823,2.5175,19.494,1054.7,550.19,10.462
17.804,1021.4,95.047,2.4954,19.463,1054.5,549.88,10.431
17.63,1021.5,94.339,2.5129,19.544,1055.1,549.78,10.449
17.539,1021.8,91.09,2.8128,22.127,1070.5,549.89,11.189
17.948,1022.2,88.085,3.4011,26.973,1097.6,549.23,12.483
18.608,1022.1,83.69,3.2847,25.764,1090.7,549.5,12.091
19.205,1022.0,81.386,3.9264,30.816,1100.1,538.09,13.333
19.885,1021.7,80.406,3.4808,27.148,1098.4,549.05,12.57
20.792,1021.1,77.914,3.6442,28.333,1100.0,546.34,12.846
21.98,1020.5,75.558,3.793,29.376,1100.0,542.67,13.075
22.471,1020.0,74.541,3.6301,28.088,1099.9,546.89,12.753
22.066,1019.9,75.363,4.0984,31.73,1100.0,534.84,13.578
21.435,1020.0,75.017,3.2921,25.41,1088.3,549.27,12.049
20.384,1020.5,76.794,3.0883,24.064,1081.7,550.15,11.612
19.115,1020.9,80.622,3.0413,24.002,1081.2,550.1,11.591
18.231,1020.8,84.702,3.0,23.621,1079.4,550.06,11.532
17.673,1020.7,88.84,3.037,23.761,1079.9,550.02,11.688
17.603,1020.8,89.638,3.0013,23.557,1078.7,549.99,11.582
17.455,1020.7,90.422,2.9934,23.511,1078.4,550.08,11.553
17.166,1020.5,90.518,2.9716,23.531,1078.7,550.02,11.521
16.356,1020.4,91.044,2.9668,23.388,1078.1,549.95,11.575
15.486,1020.3,93.005,2.8271,22.188,1071.6,549.95,11.236
15.124,1019.9,94.928,2.4845,19.112,1053.4,550.08,10.408
14.929,1019.6,96.055,2.4659,19.274,1054.2,550.31,10.454
14.812,1019.7,96.566,2.3985,18.743,1051.1,549.66,10.193
14.878,1019.9,97.048,2.4968,19.317,1054.6,550.07,10.353
14.82,1020.2,97.384,2.5285,19.684,1056.1,549.64,10.433
15.105,1020.5,97.054,2.566,20.054,1058.7,549.83,10.519
16.023,1020.8,98.904,2.7805,21.666,1067.2,549.73,11.02
17.673,1020.9,93.708,3.2339,25.191,1087.9,550.06,12.008
18.922,1020.8,88.776,3.2789,25.432,1089.6,549.77,12.105
20.11,1020.5,83.238,3.7973,29.536,1099.1,541.8,13.076
21.006,1019.8,78.018,3.8423,30.033,1099.9,540.95,13.216
21.969,1019.3,73.881,4.091,31.874,1100.0,535.03,13.597
22.663,1018.9,70.905,2.6701,20.402,1058.1,549.3,10.652
22.595,1018.6,71.872,2.6452,20.001,1056.8,550.15,10.437
22.109,1018.5,72.388,2.6014,20.079,1057.2,550.16,10.526
21.443,1018.7,76.591,3.3528,26.023,1080.5,543.11,12.134
19.849,1019.0,79.051,3.2561,25.498,1089.5,549.82,12.075
18.762,1019.1,82.918,4.0144,32.069,1099.5,533.96,13.553
18.181,1019.2,86.462,3.2001,25.437,1088.6,549.54,12.023
17.68,1019.3,86.683,3.1034,24.352,1083.9,549.91,11.831
17.025,1019.3,89.088,2.9994,23.718,1079.8,549.92,11.617
16.413,1019.1,91.683,2.7793,21.926,1069.5,550.0,11.128
16.112,1019.1,93.093,2.5015,19.549,1055.4,550.25,10.465
15.903,1019.0,94.03,2.4509,19.239,1053.3,549.69,10.365
15.947,1018.5,94.721,2.4697,19.354,1053.9,549.96,10.336
15.782,1018.3,93.405,2.5093,19.45,1054.7,550.26,10.486
14.852,1018.1,93.944,2.508,19.324,1054.1,550.16,10.39
14.761,1017.8,96.15,2.6698,20.62,1061.5,549.74,10.74
14.823,1017.7,96.967,2.9667,23.373,1077.5,549.78,11.485
15.129,1017.7,97.243,2.4889,19.341,1053.7,549.97,10.297
16.286,1017.6,98.329,2.5412,19.606,1055.0,549.79,10.392
17.708,1017.3,96.683,2.5824,19.765,1055.7,549.64,10.354
19.138,1017.0,89.71,2.591,19.905,1056.5,549.72,10.421
19.864,1016.6,85.896,2.5498,19.52,1054.3,550.3,10.43
20.266,1015.8,85.904,2.556,19.489,1054.1,549.89,10.381
20.592,1015.1,85.419,2.5882,19.829,1055.9,550.34,10.525
20.9,1014.3,85.333,2.6019,19.897,1056.0,549.79,10.486
20.99,1013.8,84.447,2.5864,19.774,1055.3,550.21,10.491
20.928,1013.3,84.614,2.5934,19.961,1056.2,550.28,10.387
20.416,1012.9,86.232,2.5843,19.855,1055.6,550.08,10.416
19.933,1013.0,87.086,3.2594,25.511,1087.3,549.55,11.969
19.039,1012.9,89.205,3.5303,27.795,1099.3,548.49,12.669
18.123,1012.9,89.654,2.5358,19.596,1054.2,549.9,10.436
17.585,1012.6,89.576,2.5012,19.384,1052.8,550.4,10.359
17.319,1012.2,90.828,2.5209,19.657,1054.5,550.28,10.43
16.653,1011.9,90.257,2.4939,19.395,1053.1,549.92,10.359
16.382,1011.4,92.932,2.4866,19.198,1052.0,550.04,10.337
16.148,1011.1,92.911,2.5115,19.473,1053.6,550.14,10.409
16.043,1008.7,94.436,2.5544,19.831,1047.5,544.78,10.41
17.527,1008.6,98.06,2.5886,20.07,1056.1,550.24,10.386
20.432,1008.2,91.985,2.6561,20.114,1056.1,550.12,10.463
21.834,1007.7,79.944,2.6461,19.938,1055.3,550.35,10.382
22.345,1006.9,81.24,2.6259,20.005,1055.6,550.22,10.451
23.034,1005.8,74.489,2.6627,19.917,1055.1,550.35,10.375
23.536,1004.8,69.187,2.6571,20.099,1055.8,550.26,10.493
23.399,1003.6,70.337,2.6386,20.267,1056.4,550.09,10.515
22.925,1002.7,74.985,2.6082,20.254,1056.1,550.03,10.492
21.856,1002.9,85.021,2.6104,20.114,1055.6,550.26,10.524
19.342,1002.9,97.274,2.6267,19.902,1055.1,549.97,10.37
17.77,1002.1,100.09,2.5994,19.868,1054.4,550.35,10.365
17.796,1001.4,100.09,2.5656,19.614,1053.0,549.95,10.279
18.356,1000.6,100.09,2.5526,19.68,1053.9,550.13,10.392
18.936,1000.2,100.09,2.5701,19.602,1052.9,550.4,10.337
19.476,999.48,100.07,2.6574,19.698,1053.9,549.81,10.425
19.776,998.67,98.407,2.6651,20.018,1055.5,549.79,10.466
19.956,998.36,97.393,2.6329,19.73,1053.8,550.07,10.323
20.212,998.0,96.994,2.5474,18.794,1044.8,547.72,10.101
18.144,993.21,100.1,2.6777,19.679,1049.9,548.52,10.349
16.249,994.07,100.11,2.5799,19.761,1053.7,550.14,10.328
14.683,994.46,100.12,2.5201,19.838,1053.8,550.03,10.382
15.062,995.29,100.12,2.5432,19.966,1055.2,549.93,10.476
15.925,995.9,99.013,2.5177,19.607,1053.4,550.34,10.347
16.736,996.34,95.44,2.5939,20.124,1056.3,550.12,10.514
16.801,997.16,92.501,2.6179,20.376,1057.2,549.63,10.465
15.269,998.07,98.099,2.4932,19.753,1054.8,550.21,10.383
14.631,998.84,99.77,2.5198,19.996,1056.3,550.09,10.473
14.496,999.17,99.349,3.3439,26.938,1090.3,546.19,12.325
14.117,999.89,99.96,3.2993,26.625,1095.3,549.69,12.334
14.136,1000.1,99.531,3.2196,25.86,1091.2,549.74,12.211
13.949,1000.6,99.121,3.2352,25.909,1091.8,550.01,12.246
13.933,1000.5,99.481,3.0978,24.773,1085.2,549.86,11.84
13.925,1000.8,100.02,2.7345,21.455,1065.2,550.0,10.931
13.923,1001.0,99.95,2.7851,21.839,1066.4,549.56,10.999
14.009,1000.8,100.02,2.5996,20.085,1056.7,550.09,10.5
14.283,1000.5,100.12,2.5227,19.462,1050.3,548.16,10.342
14.531,1000.1,100.12,2.534,19.723,1055.1,549.82,10.424
14.889,1000.3,100.12,2.5627,19.83,1055.4,550.01,10.383
15.255,1000.6,100.12,2.5754,19.936,1056.1,549.85,10.49
15.68,1000.7,100.12,2.5593,19.96,1055.9,550.08,10.438
15.725,1001.2,100.07,2.587,20.561,1058.7,549.93,10.577
15.856,1002.1,99.493,2.5962,20.211,1057.4,550.01,10.465
16.406,1003.1,95.48,2.6458,20.717,1060.2,549.96,10.664
16.98,1003.9,91.441,3.0173,23.76,1078.6,550.2,11.544
17.554,1004.6,88.041,3.0487,24.035,1080.2,550.09,11.536
18.024,1005.2,84.067,3.0523,24.128,1080.9,550.24,11.709
18.442,1005.6,80.812,3.0321,23.814,1079.3,550.16,11.65
18.839,1006.2,79.83,2.9978,23.87,1079.5,549.99,11.596
18.314,1007.0,82.23,3.009,24.028,1080.7,549.78,11.575
18.056,1007.7,78.654,3.0107,24.027,1080.8,549.85,11.687
17.542,1008.3,82.36,3.0497,24.116,1081.0,549.99,11.655
17.24,1008.7,87.285,4.0242,31.924,1098.7,534.65,13.499
16.996,1009.4,87.91,3.1173,24.482,1083.2,549.55,11.761
16.969,1010.0,85.502,3.0238,23.581,1078.5,549.63,11.532
17.29,1010.8,75.258,2.6157,20.627,1060.9,549.83,10.706
16.78,1011.7,75.296,2.5728,19.878,1056.4,549.81,10.536
15.625,1012.2,80.755,2.5611,19.748,1055.7,550.18,10.499
15.258,1012.6,81.974,2.5229,19.676,1055.5,550.21,10.468
15.253,1013.1,79.905,2.4546,19.466,1054.0,549.82,10.412
15.184,1013.6,78.412,2.3295,18.561,1049.1,549.7,10.222
15.429,1014.1,76.679,2.3373,18.448,1048.2,549.44,10.121
15.227,1014.7,78.348,2.4569,19.257,1053.8,550.19,10.423
14.896,1015.5,80.356,2.4138,19.404,1054.7,549.74,10.435
14.726,1016.2,81.48,2.3937,19.152,1053.3,550.3,10.368
14.713,1017.2,81.821,2.4447,19.324,1054.6,550.02,10.352
14.343,1018.3,82.555,2.4455,19.205,1054.3,549.76,10.402
14.877,1019.2,82.814,2.8811,22.774,1074.9,549.98,11.346
16.335,1020.1,76.403,3.174,25.111,1088.6,550.0,11.929
17.382,1020.8,70.657,3.2414,25.361,1089.6,550.01,12.065
18.23,1021.2,67.84,3.2619,25.43,1089.3,549.91,11.971
19.147,1021.4,65.462,3.2523,25.165,1088.3,549.81,11.996
19.5,1021.6,65.426,3.2837,25.186,1088.5,549.99,11.987
19.296,1022.0,66.64,3.2992,25.448,1089.8,550.11,12.009
19.026,1022.4,69.574,3.2605,25.149,1088.2,550.06,12.052
19.097,1022.9,69.857,3.4244,26.572,1096.1,549.4,12.3
18.839,1023.6,71.36,3.2814,25.538,1090.4,549.53,12.026
18.38,1024.1,73.447,3.2392,25.502,1090.3,549.78,12.041
17.309,1024.9,79.006,3.1513,24.796,1086.5,549.88,11.987
16.068,1025.7,84.844,3.1479,24.982,1088.0,549.97,12.032
15.704,1026.2,85.496,3.1849,25.2,1089.4,549.96,12.106
15.236,1026.7,87.514,3.1484,25.006,1088.5,549.63,12.043
15.345,1026.9,89.079,3.8207,30.451,1099.6,538.13,13.341
15.594,1027.2,89.51,3.1856,25.006,1088.1,549.94,12.053
15.367,1027.2,87.794,3.1455,25.108,1088.9,549.95,11.986
15.149,1027.2,89.018,2.4435,19.257,1054.4,549.72,10.477
14.954,1027.4,89.214,2.4737,19.227,1054.3,549.96,10.425
14.288,1027.6,90.168,2.4617,19.176,1054.1,549.82,10.433
14.085,1027.8,91.187,2.4632,19.13,1053.8,550.19,10.432
13.687,1027.9,91.15,2.4497,19.198,1054.3,550.17,10.446
13.347,1028.2,92.218,2.4414,19.215,1054.2,549.73,10.372
14.415,1028.7,93.693,3.1203,24.82,1087.1,550.22,11.848
16.125,1029.0,88.533,3.241,25.192,1089.6,550.0,12.069
17.294,1029.1,79.952,3.2536,25.212,1090.3,549.93,12.091
18.032,1028.9,69.436,3.2515,25.154,1089.8,550.02,12.154
18.78,1028.4,61.234,3.2599,25.201,1089.8,550.11,12.159
19.276,1028.0,58.622,3.2206,25.052,1088.7,550.17,12.016
19.475,1027.6,56.851,3.2477,25.324,1090.0,550.15,11.977
19.347,1027.3,55.941,3.2277,25.293,1089.6,550.06,12.105
19.019,1026.9,58.206,3.4587,27.129,1098.9,549.19,12.542
18.718,1026.8,59.867,3.1889,25.323,1089.6,549.91,11.974
17.474,1026.8,64.843,3.1673,25.348,1089.9,549.98,12.044
15.974,1026.5,73.189,3.1373,24.86,1087.4,549.88,12.043
14.185,1026.4,82.786,3.1104,24.582,1086.9,549.71,11.997
12.779,1026.3,88.95,3.093,24.527,1086.8,549.54,11.966
12.082,1026.1,90.495,3.5301,28.322,1099.9,545.06,12.902
11.545,1025.5,91.432,3.0743,24.357,1085.0,549.8,11.878
10.91,1025.1,91.381,3.0639,24.392,1085.5,549.74,11.8
10.262,1024.6,92.612,3.087,24.389,1085.8,549.83,11.956
9.9195,1024.0,93.079,3.0653,24.252,1084.9,549.93,11.814
9.6899,1023.5,93.012,3.0606,24.258,1085.0,549.97,11.916
9.4235,1023.2,92.69,3.0922,24.285,1085.1,549.83,11.913
9.24,1022.7,92.577,3.0232,24.109,1084.2,550.01,11.788
